group,name,ID,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,frequency,duration
control,EPM_trial_5,102,0,-0.070699534,1.624332245,-3.13931109,3.138851076,0.135936629,8.231491666,-314.0526754,314.0504783,40.0006313,28.50463527,0.713697557,633.7953164,0.129612961,0.80875
control,EPM_trial_5,102,1,-0.261526212,1.698185387,-3.139511428,3.139685624,0.132238112,8.510879043,-313.4805649,314.0801395,49.47418513,35.12293834,0.460337154,469.7301068,0.143114311,0.685660377
control,EPM_trial_5,102,2,0.023628807,1.549939819,-3.137370387,3.138837947,0.383748729,8.459720071,-313.490356,6.910188177,80.45712075,55.93604805,2.885544485,568.4225077,0.117011701,0.426307692
control,EPM_trial_5,102,3,0.444837429,1.761958352,-3.109598386,3.129626383,-0.174394972,12.03080832,-302.6754981,312.9409184,60.08659397,71.10228172,0,1150.636078,0.091809181,0.26254902
control,EPM_trial_5,102,4,-0.689516737,1.884808753,-3.138700454,3.141212318,0.001723136,13.97927365,-313.6738341,313.5893691,72.67327372,78.32167259,0.383550823,734.2639631,0.072907291,0.621728395
control,EPM_trial_5,102,5,-0.21183451,1.758711567,-3.139196643,3.135462833,0.357283814,24.53539449,-313.7375361,313.5933552,105.1666705,89.80642122,0.782520032,871.3164084,0.077407741,0.34
control,EPM_trial_5,102,6,-0.127536337,1.423958711,-3.058498922,2.97503495,0.035898656,0.543684337,-1.775148011,3.482770699,106.47754,113.3060212,3.011135757,818.649723,0.04230423,0.606382979
control,EPM_trial_5,102,7,-0.372527499,1.806666545,-3.137657611,3.122291832,0.571391648,25.69333304,-313.3743536,311.3846304,119.1813132,123.0170043,6.162873445,1031.99637,0.050405041,0.158928571
control,EPM_trial_5,102,8,-0.586519265,1.768172452,-3.135297015,3.141009304,-0.710652539,17.7322618,-312.669188,4.619230337,233.0291475,187.2162567,1.428403907,1001.801487,0.03960396,0.564090909
control,EPM_trial_5,102,9,0.704559044,1.774830397,-2.719317083,3.026956787,-7.516359765,78.24618819,-306.7685306,290.4547601,160.6400652,185.7486974,4.244008281,872.0778883,0.02070207,0.039130435
control,EPM_trial_5,102,10,-0.439975903,1.632685845,-3.135016944,3.141275528,-0.07973806,12.58566737,-312.7691425,313.6446378,101.4316699,91.49401491,0.618774807,712.7035035,0.04860486,0.921111111
control,EPM_trial_5,102,11,-0.631824821,1.572038942,-2.958979133,1.305978747,0.135807776,0.973463711,-3.544136623,8.005867571,232.6385808,198.1156893,2.845801662,939.5238192,0.02970297,0.587272727
control,EPM_trial_5,102,12,-0.345128927,1.405148303,-3.07447738,2.792401185,-0.078917031,0.693429072,-7.998238273,1.958522402,95.20756588,86.53098274,5.389415584,898.3272767,0.01980198,0.809090909
control,EPM_trial_5,102,13,0.198849324,1.679551621,-2.915616736,2.847883092,1.875623896,13.29791079,-15.46738331,97.15458628,114.342943,65.60045895,7.590651556,314.8680001,0.01890189,0.072380952
control,EPM_trial_5,102,14,0.270696683,1.521481344,-2.306380969,2.272193706,-1.602229776,2.729082739,-10.68613094,6.052823742,116.4709087,71.04001054,3.63161691,385.7028133,0.01980198,0.300909091
control,EPM_trial_5,102,15,-0.459643662,1.993568775,-3.137572283,3.1360945,-2.166503026,40.80599403,-312.4523002,10.80457541,171.4626601,119.0939724,6.441166115,610.3938073,0.02070207,0.406956522
control,EPM_trial_5,102,16,0.549744813,1.114618564,-1.516429869,2.215184634,-0.960355487,9.631967686,-42.610608,17.95502734,105.2829782,61.39440844,11.13689238,241.4555282,0.00630063,0.182857143
control,EPM_trial_5,102,17,1.108761362,0.506003288,0.76703739,2.674439772,-2.550812807,4.386671391,-10.59208837,4.711381026,91.80077275,45.21254256,32.61076693,209.2352022,0.00540054,0.053333333
control,EPM_trial_6,112,0,0.189313428,1.802502465,-3.140808827,3.141096226,-0.010302423,6.250245331,-312.8731485,314.0344436,40.05501263,32.1040702,0.234822003,492.2952918,0.132718894,0.699722222
control,EPM_trial_6,112,1,-0.001876046,1.708543451,-3.141479209,3.139815273,0.101995105,13.99610871,-314.0695598,313.8105745,52.75985164,38.20707412,0.493032884,338.1708175,0.148387097,0.686459627
control,EPM_trial_6,112,2,-0.051413889,1.784166323,-3.135396646,3.138571593,0.404286113,14.2945802,-314.0101382,313.4984854,80.28075946,64.50493571,0.954334238,796.0861889,0.129953917,0.41248227
control,EPM_trial_6,112,3,0.360127915,1.779227101,-3.124341401,3.135419051,-0.140998031,12.20889287,-313.30689,310.9187255,55.07346106,45.30904471,1.161458466,702.8803798,0.082949309,0.297111111
