group,name,ID,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,frequency,duration
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,9,-0.353928163,1.10896067,-2.99773156,3.114774532,0.133568896,19.35664647,-309.2759818,5.816362936,202.9344446,118.6739164,7.535008011,565.3602007,0.023752969,0.518
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,10,-1.469094767,1.432467387,-2.860922398,2.413105376,-0.05317735,0.95751495,-2.719719956,3.335162291,223.9017098,129.4859889,13.98560466,614.7423536,0.033254157,0.545714286
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,11,-0.020858779,1.356119218,-2.210763544,2.888984204,-0.148747022,2.327309276,-5.272393145,21.70105322,160.3986791,100.1605395,5.029171997,490.7587593,0.026128266,0.32
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,12,0.165388492,1.049084306,-1.150639672,1.32984821,0.00678903,1.29702564,-1.681517557,4.897350135,415.8111826,142.0663652,156.2305266,691.990067,0.016627078,0.1
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,13,1.429068685,1.303754717,-0.994344849,3.113472877,-0.043272815,0.277562467,-1.428820255,1.250153847,39.57890325,23.6637091,2.522835528,130.1054687,0.023752969,0.538
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,14,-0.7820668,1.69357406,-3.132762922,3.110157167,-0.559188318,15.70376054,-312.2824597,3.662187353,92.39182428,73.15856333,3.809654722,467.6204778,0.033254157,1.134285714
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,15,0.658456181,1.129710958,-0.942415665,2.551320927,-0.055366005,2.11399459,-3.831493393,4.714973564,334.2575911,122.5985906,67.64553343,567.8409149,0.019002375,0.145
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,16,0.31706683,1.457869234,-3.067545223,3.076989003,0.025747666,28.04757164,-292.2805418,309.1436364,62.08055432,41.60721822,1.867480405,287.1433951,0.033254157,0.335714286
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,17,1.0320546,1.427345077,-1.815993967,3.011037241,0.009971786,0.989107832,-3.365682284,4.198966759,51.81164929,30.99189691,3.265572021,206.7959203,0.023752969,0.708
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,18,1.007328708,1.496965687,-3.137161781,3.138836839,0.07826952,28.61255496,-313.8098375,313.9228955,105.6726822,82.62258833,4.137216239,472.4643086,0.028503563,0.803333333
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,19,-0.777990128,1.420136592,-2.038645696,1.900292425,0.295587666,0.634314347,-1.790184019,1.636756265,311.7395922,78.57118169,143.5199624,541.6973245,0.019002375,0.2275
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,20,0.482815778,1.573391498,-2.746049302,3.125284452,0.376296586,2.386712739,-9.548127716,6.60234623,87.4890938,72.2662081,3.371401025,441.991118,0.021377672,0.615555556
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,21,-0.450313944,1.925147069,-3.141195111,3.129813959,0.384277414,31.74398875,-313.5378082,313.1159475,97.24149936,84.0787225,1.105442446,572.0522997,0.016627078,1.117142857
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,22,-0.760591822,1.710169275,-3.032260951,2.905695324,-7.702547088,36.98797545,-100.3194561,80.52299431,142.9904471,75.22854967,32.58094118,294.3735794,0.023752969,0.04
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,23,0.161585043,1.312619114,-2.238044197,2.098524643,2.904865955,2.273012409,-0.742693898,7.497589866,149.196032,117.12752,6.206528963,470.1828699,0.009501188,0.38
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,24,-0.111469961,1.271417073,-1.510717792,1.70490275,-0.255903053,0.591949707,-1.2133552,1.45893282,225.7414638,120.3421453,5.46644181,599.9210211,0.014251781,0.493333333
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,25,0.296336183,0.728841271,-1.043527516,1.429786082,0.193361789,0.987379828,-1.98339926,2.432845032,67.37680913,49.84086813,4.375483208,362.3367803,0.011876485,0.768
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,26,-0.812180223,1.208846936,-3.035232316,2.948876056,1.191604726,19.52128125,-3.688028071,311.6423364,87.18533533,60.10102615,5.241373615,322.1795271,0.026128266,0.465454545
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,27,-0.634108098,1.272451613,-3.011266381,1.291629309,-0.474622863,2.112807099,-17.48000841,3.441297894,123.2238577,81.41638096,6.77944753,375.7262841,0.016627078,0.474285714
