group,name,ID,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,frequency,duration
control,NOR_trial_13,120,17,2.020782331,0.563754086,1.247676932,2.652144901,-0.034140155,0.852525203,-2.12496071,1.764646626,80.82788528,56.0586603,4.378155184,254.9169153,0.009433962,1.5
control,NOR_trial_13,120,18,-0.543571853,1.737360952,-3.13163727,3.109766833,-0.042709041,16.14764073,-311.0683711,312.5185044,60.37363277,41.05285289,1.391594723,246.3170584,0.04245283,1.668888889
control,NOR_trial_13,120,19,-1.172583905,1.529946609,-3.01383822,1.335457502,-0.606266247,1.357514132,-3.789427395,1.706848307,176.7797485,150.1094018,5.95978946,563.2656375,0.009433962,1.35
control,NOR_trial_13,120,20,0.135410111,1.949521141,-2.55960098,2.548718266,-1.782335222,12.59396843,-25.91275056,21.43102113,86.03732912,39.61738234,41.42432794,165.3526201,0.023584906,0.06
control,NOR_trial_13,120,21,0.552027636,0.858105635,-1.659251752,1.824263555,0.658669023,3.02848073,-4.002132399,17.48816124,64.73342906,38.05561254,0,179.6644878,0.023584906,0.5
control,NOR_trial_14,120,0,0.122192426,1.799199834,-3.133766336,3.137813986,0.054797137,10.34847902,-311.8160105,313.7690581,88.24610422,77.24562148,0.887078964,510.033046,0.139303483,1.317857143
control,NOR_trial_14,120,1,0.270819853,1.996670454,-3.139717691,3.141412786,0.161497871,12.02688923,-313.4506282,313.7355298,63.53364002,74.58496128,0.803640829,561.7408159,0.134328358,1.516296296
control,NOR_trial_14,120,2,0.854689749,1.801909746,-3.141412901,3.139182329,-0.008424995,9.108196185,-313.9959578,314.055149,35.23922238,19.71740893,0,231.5166052,0.164179104,1.442424242
control,NOR_trial_14,120,3,0.367948089,1.924302944,-3.121312942,3.140637674,0.83736513,25.34887379,-5.146381805,312.9241693,207.3642765,138.6289791,2.92004686,656.2224273,0.049751244,0.916
control,NOR_trial_14,120,4,0.645266738,1.564470025,-1.918960001,3.123030863,0.742272423,1.424103159,-2.189279416,5.285422516,202.0597155,134.5237791,5.255370745,571.4503013,0.029850746,1.123333333
control,NOR_trial_14,120,5,0.416432006,1.847036984,-3.140529966,3.134687127,-0.266057631,18.52614256,-313.5449815,313.6218169,137.3046737,113.4382019,2.818827012,532.4134872,0.084577114,2.7
control,NOR_trial_14,120,6,0.173450702,1.799914908,-3.095713736,3.117886285,0.429304252,18.52613428,-310.7680661,7.380189127,118.4131571,85.15000474,4.836010252,454.7226681,0.054726368,1.034545455
control,NOR_trial_14,120,7,0.11941323,1.85454375,-3.139520691,3.134883008,-0.420218031,18.57256113,-313.964852,313.9639052,172.7870093,140.5200822,3.870594272,780.7044349,0.039800995,2.145
control,NOR_trial_14,120,8,-0.925123348,2.353272886,-3.139113548,3.118047401,0.185535972,26.74464459,-312.2269827,313.3032191,266.0098444,148.277257,5.72501773,584.3691984,0.029850746,1.373333333
control,NOR_trial_14,120,10,0.217912887,1.350413506,-3.136894921,3.094210534,0.155616427,12.75480075,-312.6733646,7.25530843,166.7518685,127.3472138,4.498810169,541.5768892,0.024875622,2.44
control,NOR_trial_14,120,11,0.290289084,1.76403051,-3.13961346,3.141229339,-0.478586334,25.29624935,-313.9806822,313.6520792,162.7042287,119.495377,1.751477884,704.4791873,0.034825871,3.08
control,NOR_trial_14,120,13,-1.026660639,0.309677908,-1.342467642,-0.26235092,-0.649823597,1.775352664,-3.167628578,1.971584092,222.2135712,129.0454723,35.91116314,480.9820455,0.004975124,0.98
control,NOR_trial_14,120,15,-0.180075971,2.071801664,-3.066837068,3.073105042,-2.975455596,38.00079136,-308.7093954,5.995417814,82.32284777,47.79043237,10.07755518,212.503096,0.024875622,0.268
control,NOR_trial_14,120,16,-0.90550224,2.23801049,-3.127750477,3.12362171,1.026650674,27.68918022,-6.188931067,312.2200131,84.587117,55.73060403,7.953263376,302.1687533,0.029850746,0.853333333
control,NOR_trial_14,120,18,0.313088082,0.955765181,-1.470242651,1.889714425,0.142665245,0.846575486,-2.356467473,2.179974872,67.700799,50.06827625,2.092853628,257.8672459,0.024875622,1.636
control,NOR_trial_14,120,19,0.65709724,0.367129323,0.206991368,1.573034634,-0.59585058,1.596318995,-4.018451826,2.021215597,188.541158,136.6226142,2.138202195,531.9441102,0.004975124,2.28
control,NOR_trial_14,120,20,-1.596270863,2.643070501,-3.118352755,3.118466128,-61.87463139,139.913666,-312.152457,2.551887198,143.80299,52.66983321,99.33576064,230.2755082,0.009950249,0.05
control,NOR_trial_14,120,21,1.004850281,1.669946017,-3.141146548,3.123312011,-0.783003614,17.19553469,-312.5247985,5.027261141,64.52361343,51.89866894,2.804544934,284.451656,0.034825871,0.948571429
control,NOR_trial_15,124,0,-0.098805118,1.454551433,-3.058552436,3.09000973,-0.154396311,7.791258158,-310.8609833,5.102820233,94.40545476,82.98383061,0.4920503,511.0967647,0.1375,1.480909091
control,NOR_trial_15,124,1,0.510108776,1.463203516,-3.13586838,3.103321303,0.084858914,8.866075767,-128.0873388,313.383028,58.17681236,61.53709006,0.368191273,489.4008696,0.1125,1.637777778
control,NOR_trial_15,124,2,0.246077034,1.699202064,-2.832635045,3.105200266,0.011406589,0.280423079,-1.945151664,1.831252834,36.45437318,24.44607604,0,305.1352967,0.2125,1.531176471
control,NOR_trial_15,124,3,-1.336873738,0.950285567,-2.060305979,0.345458536,1.616551908,1.55118409,-0.091933495,4.131495832,159.4436758,96.0510423,18.7031218,327.5049159,0.0125,0.21
control,NOR_trial_15,124,4,0.13920123,1.32513387,-2.191163229,1.36314014,0.755636746,1.631606593,-1.821563106,3.311848014,207.746509,87.7596019,45.73392759,378.1913679,0.01875,0.486666667
