group,name,ID,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,frequency,duration
control,pre-induction_OFT_fixed_Trial 2 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,137,1,-0.870319549,1.491522155,-3.137527118,3.135722035,-0.000610432,11.82343177,-313.9750238,313.9052674,67.89803898,44.30111943,1.550011327,407.664051,0.139211137,1.179
control,pre-induction_OFT_fixed_Trial 2 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,137,2,0.42348207,1.658749048,-3.118556346,3.086463705,-0.011697965,0.302044127,-1.765670724,2.113541498,34.83407555,18.33547819,0.699169823,146.4401467,0.088167053,0.938947368
control,pre-induction_OFT_fixed_Trial 2 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,137,3,-0.560651801,1.508071747,-3.136989551,3.127017847,0.454035738,16.07814769,-312.8775382,6.5947878,155.2658239,111.2601973,0,692.3603426,0.078886311,0.895882353
control,pre-induction_OFT_fixed_Trial 2 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,137,4,-0.47603108,1.896292966,-3.139123342,3.122296018,0.224967309,24.65306191,-6.792179158,313.307662,155.8056492,97.09364225,3.914937708,501.2456092,0.046403712,0.965
control,pre-induction_OFT_fixed_Trial 2 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,137,5,0.494475287,2.001589795,-3.141196271,3.135903656,-0.069302027,21.67783722,-313.4475858,313.5127485,156.0346852,125.8446823,1.0749745,569.0682506,0.032482599,2.688571429
control,pre-induction_OFT_fixed_Trial 2 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,137,6,0.064036231,1.681740433,-3.077265284,3.139919387,-0.409412857,14.36615295,-4.14630626,312.3815054,82.78574577,52.61068855,1.951953563,249.4254329,0.016241299,1.365714286
control,pre-induction_OFT_fixed_Trial 2 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,137,7,-0.334990456,2.464828605,-3.141227437,3.139457934,0.961499147,29.3052385,-313.5421938,313.8749889,146.5906265,109.1451226,1.862083074,553.1181344,0.032482599,1.631428571
control,pre-induction_OFT_fixed_Trial 2 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,137,8,-0.28208204,1.307366377,-3.128530631,3.132889911,-0.148349961,12.03728394,-4.118392607,312.786925,85.43978947,64.0508689,0.586933642,460.429268,0.041763341,2.264444444
control,pre-induction_OFT_fixed_Trial 2 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,137,9,0.310047954,1.758307464,-3.139836224,3.140886459,-0.078556311,20.84908281,-313.9694135,313.9701587,147.6402411,106.8892676,1.570966025,568.5729102,0.062645012,2.017037037
control,pre-induction_OFT_fixed_Trial 2 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,137,11,0.505054585,1.999979373,-3.141307575,3.140990172,-0.298658565,26.7606213,-313.2286706,313.7581901,150.776467,126.0645014,1.514804861,529.611063,0.023201856,1.372
