syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4
8,694.389,96.0662,-1.0293,0.5056,-0.5437,3.4844,-0.5792,-0.3274
8,694.6522,95.1973,-1.0761,0.3457,-0.3325,3.5079,-0.3255,-0.4291
8,695.2433,95.0787,-1.0802,0.3579,-0.3853,3.5127,-0.3275,-0.7169
8,695.7281,95.3404,-1.0646,0.2368,-0.3939,3.5813,-0.2148,-0.5921
8,695.4884,94.4542,-1.1017,0.2401,-0.3276,3.3141,-0.3254,-0.6584
8,695.7783,93.6309,-1.0638,0.1215,-0.2019,3.2233,-0.2763,-0.4303
8,695.5927,93.0643,-1.0959,0.0365,-0.1673,3.2722,-0.4053,-0.2654
8,695.9959,92.1021,-1.0829,0.2034,-0.1851,3.4764,-0.2559,-0.4433
8,695.6442,92.1404,-1.1048,0.2231,-0.348,3.4112,-0.546,-0.4177
8,694.3178,91.8504,-1.1279,0.2431,-0.5208,3.3506,-0.2737,-0.973
8,692.5481,92.4676,-1.1957,0.4891,-0.8835,3.319,-0.5178,-1.003
8,691.0799,92.6889,-1.2026,0.1261,-1.0853,3.6257,-0.3135,-0.7091
8,689.6339,93.4063,-1.271,0.1817,-1.3399,3.2703,-0.3514,-0.7338
8,689.0862,93.9835,-1.238,0.1798,-1.4117,3.3273,-0.0162,-0.6809
8,688.1224,94.6213,-1.3232,0.3056,-1.6659,2.9706,-0.3363,-0.854
8,688.0783,94.3077,-1.3464,0.339,-1.8248,2.9647,-0.0053,-0.7385
8,687.8957,95.1246,-1.3747,0.2708,-1.9496,2.7565,-0.0286,-0.6627
8,686.8168,95.0326,-1.3855,0.4451,-1.9992,2.9551,0.108,-0.9174
8,685.5367,94.9389,-1.3937,0.3659,-1.9985,2.7728,0.3989,-0.5214
8,684.3801,94.7011,-1.4712,0.2566,-2.1786,2.8606,-0.0033,-0.5589
8,684.4889,95.29,-1.4795,0.201,-2.0462,2.4776,0.1612,-0.2365
0,684.5876,96.1108,-1.452,0.3613,-1.8274,2.644,0.0658,-0.3847
0,686.2088,96.5002,-1.473,0.3065,-1.9383,2.5216,-0.2255,-0.5395
0,685.89,96.3678,-1.4103,0.2445,-1.9047,2.5842,-0.1979,-0.4736
0,685.473,94.7516,-1.4667,0.2955,-1.9561,2.4257,0.1121,-0.4415
0,685.325,95.0605,-1.4527,0.2716,-1.8846,2.4652,0.0074,-0.3884
0,685.0515,95.5056,-1.4607,0.4391,-1.8146,2.4176,0.1751,-0.5158
0,684.9843,94.8688,-1.4205,0.4242,-1.9965,2.371,-0.0246,-0.4074
0,685.7592,94.849,-1.4348,0.3113,-2.0113,2.2028,0.0111,-0.434
0,686.606,94.5873,-1.4094,0.3248,-1.9954,2.3287,0.2068,-0.5155
0,685.3705,94.9731,-1.4726,0.2506,-1.8826,2.4183,0.5227,-0.4661
0,685.2806,95.2574,-1.4548,0.2989,-2.1099,2.2268,0.2453,-0.6415
0,684.7804,95.1734,-1.4982,0.2442,-2.2459,2.2167,0.481,-0.5181
0,684.7259,95.4337,-1.4857,0.3879,-2.3529,2.0668,0.3095,-0.5399
0,685.4546,94.8578,-1.4853,0.3806,-2.0771,2.3492,0.3121,-0.5002
0,686.0367,96.175,-1.4563,0.4168,-2.0668,2.4295,0.5415,-0.413
0,686.1955,95.3113,-1.4049,0.4056,-2.0298,2.5302,0.5771,-0.3689
0,686.4626,94.9098,-1.3879,0.4294,-1.6629,2.5999,0.1689,-0.3483
0,686.7628,93.9439,-1.4204,0.3849,-1.8655,2.403,0.2224,-0.3644
0,686.2788,95.8334,-1.4214,0.4692,-1.7636,2.6804,0.4579,-0.1457
0,686.6304,95.3023,-1.424,0.4482,-1.8455,2.83,0.3264,-0.0467
0,686.3689,95.7028,-1.4217,0.5524,-1.7521,2.8053,0.5453,-0.0433
0,686.4092,94.8241,-1.4215,0.5261,-1.6843,2.7633,0.4669,-0.2084
0,686.929,94.5786,-1.4516,0.5765,-1.5893,2.9192,0.5308,-0.2072
0,687.8678,95.07,-1.4016,0.4155,-1.6563,2.8582,0.4912,0.0216
0,687.2619,95.9489,-1.3865,0.5308,-1.5606,2.9366,0.4787,-0.0447
0,686.9299,94.5798,-1.3892,0.3967,-1.4347,2.8849,0.6265,-0.0017
0,687.9511,94.3834,-1.3945,0.2635,-1.4936,2.9879,0.37,-0.0363
0,687.3438,94.1773,-1.3781,0.2761,-1.5532,2.9118,0.2829,0.1351
0,688.4122,94.7096,-1.4007,0.3416,-1.7408,3.0503,0.3479,-0.0433
0,688.2439,94.8984,-1.4042,0.3631,-1.6531,2.9218,0.0918,0.057
0,687.7955,94.1679,-1.4287,0.3808,-1.59,2.8956,0.1808,-0.0346
0,688.2225,94.3628,-1.3654,0.3929,-1.7567,2.8388,0.1298,0.074
0,687.8832,94.8841,-1.3912,0.4094,-1.6243,3.1057,-0.2078,0.1913
0,689.1162,95.7573,-1.3497,0.3276,-1.4666,2.8988,-0.2362,0.0469
0,689.6355,96.9535,-1.3637,0.3359,-1.5056,2.888,-0.4753,-0.1747
0,689.832,97.116,-1.3451,0.4062,-1.4231,2.7488,-0.3151,-0.0569
0,689.2941,96.5763,-1.3177,0.2375,-1.3922,2.5992,-0.6065,-0.0152
0,689.2657,96.0599,-1.3303,0.3338,-1.2248,2.7677,-0.3868,0.027
0,688.4043,96.6474,-1.3742,0.3949,-1.4051,2.8539,-0.3309,0.1425
0,688.4232,95.446,-1.3577,0.4539,-1.5158,2.8394,-0.1944,-0.1161
0,688.1306,95.1654,-1.3376,0.3934,-1.664,2.8102,-0.0626,-0.0975
0,687.2135,93.6507,-1.39,0.3939,-1.48,2.9274,-0.2062,-0.1573
0,687.0689,94.1611,-1.4585,0.3137,-1.3652,3.1935,-0.0267,-0.3781
0,687.8947,94.9131,-1.3739,0.301,-1.1492,2.996,0.1811,-0.2392
0,687.9885,94.1847,-1.3843,0.3879,-1.2773,2.9463,0.1789,-0.2015
0,686.8995,94.9308,-1.441,0.2061,-1.1942,2.9129,0.1966,-0.5549
0,687.8239,94.7223,-1.4036,0.2596,-1.2851,2.9186,-0.0081,-0.5687
0,687.9122,93.6064,-1.3781,0.122,-1.3048,2.7731,-0.2027,-0.4535
0,687.5114,93.1009,-1.3599,0.2774,-1.1868,2.7271,-0.0293,-0.4455
0,687.0624,94.244,-1.3626,0.1432,-1.2028,2.6648,0.1845,-0.6235
0,687.9298,93.5189,-1.3045,0.1917,-1.0714,2.5994,-0.0195,-0.5852
0,688.4312,92.3488,-1.3222,0.2121,-1.0677,2.5913,0.006,-0.5193
0,688.7169,91.7598,-1.3266,0.0847,-0.7962,2.8524,0.1324,-0.4848
0,688.6361,91.7539,-1.3129,0.1793,-0.9211,2.7903,-0.1963,-0.3671
0,688.8973,92.5163,-1.3188,0.2131,-0.7533,2.8482,-0.0751,-0.7344
0,688.4342,91.9896,-1.3448,0.2805,-0.6125,2.7746,-0.2802,-0.5038
0,687.9258,91.2223,-1.3054,0.4152,-0.4401,3.0522,-0.3903,-0.6129
0,688.7346,91.3918,-1.3403,0.245,-0.2509,2.9746,-0.4567,-0.7176
0,690.6902,92.3713,-1.2892,0.2377,-0.0371,3.0303,-0.6619,-0.7881
0,692.0126,92.2239,-1.215,0.2547,0.1481,3.2242,-0.3535,-0.8947
0,692.5305,91.54,-1.1711,0.3861,-0.0475,3.0273,-0.3529,-0.8106
0,693.8608,90.7254,-1.1734,0.1897,0.2064,3.1966,-0.5006,-1.084
0,694.9767,91.4709,-1.1938,0.4181,0.1905,3.4774,-0.4176,-1.048
0,696.2801,91.5767,-1.1309,0.2645,0.3168,3.5256,-0.4342,-0.8432
0,698.2933,90.219,-1.1215,0.2992,0.3889,3.5501,-0.1376,-0.9123
0,698.4711,89.167,-1.0726,0.2178,0.2858,3.5238,-0.3066,-1.2561
0,698.4903,90.1567,-1.0957,0.3729,0.2335,3.8264,-0.2812,-1.0855
0,699.1255,89.6111,-1.0668,0.1252,0.2374,3.5589,-0.4053,-1.256
0,699.6124,89.1637,-1.0963,0.0955,0.1298,3.6146,-0.3345,-1.284
0,699.316,89.4605,-1.1141,-0.0374,0.3638,3.4247,-0.6299,-1.3278
0,699.2879,90.4455,-1.1442,-0.0227,0.3103,3.3303,-0.3988,-0.9674
0,700.5039,89.758,-1.1025,-0.0786,0.4155,3.3715,-0.5851,-0.9575
0,700.2389,89.1626,-1.0492,-0.0312,0.397,3.3775,-0.6691,-1.1438
0,700.0886,89.0766,-1.0736,-0.127,0.5213,3.3445,-0.7983,-1.2188
0,700.4116,89.5101,-1.0906,-0.0764,0.705,3.253,-1.0991,-1.009
1,699.6495,89.5769,-1.0711,-0.0576,0.4796,3.2342,-1.0577,-0.8757
1,699.1209,91.2501,-1.0756,0.017,0.5486,3.1045,-1.2564,-0.9736
1,697.7834,91.8936,-1.0306,0.1781,0.7199,3.1544,-1.5556,-0.9053
1,697.9911,91.8594,-1.0481,0.2271,0.8164,3.2993,-1.5493,-0.8704
1,697.6924,92.9308,-1.0579,0.1137,0.8967,2.8666,-1.6546,-0.8961
1,697.9231,92.9612,-0.9797,0.2047,0.9154,2.8117,-1.8078,-0.7976
1,698.2183,92.4573,-0.9803,-0.0806,0.8786,2.301,-1.9876,-0.416
1,698.2365,93.8706,-1.0198,0.126,0.7533,2.0316,-2.1241,-0.4744
1,698.0881,93.1986,-1.037,0.1882,0.7021,2.0096,-2.42,-0.6429
1,698.4393,92.6165,-1.0326,0.37,0.5947,1.8861,-2.3558,-0.3549
1,698.6732,92.1357,-1.0281,0.2594,0.6046,1.7628,-2.174,-0.4736
1,698.7624,91.9833,-0.9789,0.2583,0.5496,1.7115,-2.4377,-0.6487
1,699.451,90.2521,-0.9973,0.2427,0.4758,1.5793,-2.3019,-0.9033
1,699.2608,89.4847,-1.0112,0.1669,0.6446,1.5418,-2.569,-1.2049
1,699.4045,88.2693,-1.0095,0.1033,0.3519,1.1755,-2.5521,-0.9009
1,699.7157,88.0517,-0.969,0.0854,0.4964,1.0447,-2.2193,-0.8315
1,700.3333,88.2757,-1.0473,0.2092,0.4118,0.9375,-2.1297,-0.9855
1,701.7837,87.4145,-1.0373,0.2495,0.284,0.7691,-2.1361,-0.7077
1,702.336,86.2187,-1.0012,0.2384,0.3698,0.6834,-2.1059,-0.7975
1,703.6365,85.7885,-0.9771,0.1801,0.0323,0.6323,-2.1415,-0.6235
1,703.986,85.0775,-1.0077,0.3489,0.1219,0.593,-2.0535,-0.9311
1,705.2352,84.1201,-0.98,0.3316,-0.033,0.7737,-1.7275,-1.1147
1,706.4797,81.8368,-0.9692,0.3037,0.0854,0.5517,-1.6365,-1.3188
1,707.4228,80.683,-0.9668,0.4202,0.2653,0.3083,-1.6461,-0.919
1,708.998,80.179,-0.9417,0.433,-0.1094,0.1049,-1.8494,-0.4552
1,709.3633,78.9794,-0.9748,0.4438,0.0345,-0.1576,-1.8135,-0.6151
1,709.9582,78.3052,-0.9557,0.5598,0.0416,-0.0049,-1.7675,-0.381
1,711.1365,76.7416,-0.9289,0.5501,0.1992,-0.0218,-1.963,-0.5142
1,712.8671,75.7346,-0.8535,0.6967,0.2755,-0.045,-1.5998,-0.4893
1,714.387,74.5843,-0.8175,0.4827,0.2827,-0.055,-1.9802,-0.3376
1,716.3129,75.0492,-0.7898,0.4229,0.3459,-0.3652,-1.9131,-0.4212
1,716.5103,75.6844,-0.8654,0.4073,0.6042,-0.3184,-1.9243,-0.3502
1,716.4391,76.9028,-0.8445,0.5912,0.4444,-0.1904,-1.7431,-0.3619
1,716.3675,78.7431,-0.8139,0.8056,0.763,0.1335,-1.725,-0.3639
1,714.4362,80.7101,-0.7661,0.9237,0.8512,0.0513,-1.8724,0.2229
1,713.8331,82.0486,-0.7418,1.037,1.2819,0.0859,-1.5872,0.2622
1,714.2616,82.975,-0.6891,1.1834,1.2471,-0.2357,-1.5501,0.2369
1,714.2035,83.6261,-0.6879,1.3062,1.2565,0.072,-1.57,0.2584
1,712.4986,83.8933,-0.6095,1.3618,1.4568,-0.162,-1.7861,0.2238
1,712.963,84.6924,-0.6019,1.2637,1.3854,0.0035,-1.786,-0.0124
1,713.2878,85.2735,-0.6555,1.2361,1.1842,-0.0956,-1.6138,-0.251
1,714.1486,86.2798,-0.6223,1.1863,1.3223,-0.2056,-1.5518,-0.5776
1,715.9062,86.1188,-0.6079,1.1504,1.0365,-0.0234,-1.2053,-0.4697
1,716.0829,85.7926,-0.6443,1.1079,1.0843,-0.0306,-1.3791,-0.6329
1,715.6219,86.2602,-0.5617,1.3664,1.1576,-0.1439,-1.1697,-0.4061
1,716.7933,85.7247,-0.5894,1.33,1.1236,-0.1684,-1.1845,-0.5439
1,717.5895,85.4398,-0.5422,1.5069,1.1396,-0.0273,-1.0124,-0.4119
1,717.1746,85.2147,-0.5624,1.6468,1.0079,0.1554,-1.0294,-0.7616
1,716.0021,85.4687,-0.4968,1.7668,1.0431,0.1916,-0.7393,-0.8907
1,715.1435,86.517,-0.5852,1.854,0.8545,0.17,-0.7562,-0.752
1,715.2742,86.7871,-0.5577,1.9799,0.7768,0.2359,-0.5353,-1.0353
1,714.7318,87.9797,-0.5636,1.8343,0.8271,0.3415,-0.7652,-0.9731
1,713.8779,89.0231,-0.5595,2.1034,0.9146,0.3134,-0.8459,-0.5855
1,712.8687,89.7179,-0.5175,1.947,0.7897,0.4049,-0.9572,-0.6094
1,713.1421,90.3973,-0.5529,2.2988,0.8424,0.4071,-0.8013,-0.7419
1,711.8419,91.1121,-0.5264,2.1522,0.7461,0.5107,-1.0212,-0.6112
1,710.9611,91.6431,-0.5335,2.1912,0.9551,0.2125,-0.7634,-0.8066
1,710.6746,90.4664,-0.589,2.1811,0.7413,-0.0825,-0.7743,-0.5877
1,710.061,90.5802,-0.617,2.1367,0.7305,-0.131,-0.9411,-0.9817
1,710.3279,90.2137,-0.6061,2.0025,0.6729,-0.2673,-1.0318,-0.9422
1,709.6938,90.8447,-0.5576,2.2018,0.6955,0.0355,-0.9652,-0.6688
1,708.863,91.5262,-0.6665,2.1499,0.6285,0.2929,-1.1047,-0.9391
1,708.3003,91.3802,-0.6191,2.0843,0.6365,0.43,-1.1889,-1.1698
1,707.7688,91.6938,-0.613,2.0264,0.6148,0.0401,-1.071,-0.9038
1,707.8697,92.3995,-0.5949,1.876,0.8312,0.0766,-1.1956,-1.0283
1,706.0542,91.964,-0.6303,2.1034,0.6376,-0.1031,-1.1905,-0.7772
1,705.8227,93.1849,-0.6674,2.031,0.358,0.0777,-1.4707,-0.91
1,703.213,94.4123,-0.7231,2.0981,0.243,0.0223,-1.2016,-0.7487
1,699.7762,95.0464,-0.8516,2.03,-0.1546,-0.1167,-1.2911,-0.9576
1,696.5165,97.0498,-0.9661,2.0527,-0.4544,-0.2078,-1.2971,-0.572
1,693.542,98.0916,-1.0384,1.814,-0.7538,-0.4676,-1.2717,-0.6241
1,690.6067,98.3855,-1.0244,1.5481,-0.7841,-0.666,-1.1532,-0.4977
1,688.4448,98.2925,-1.0995,1.2817,-0.9912,-0.7286,-1.4585,-0.3982
1,686.4536,98.9225,-1.1054,1.1792,-0.9734,-0.6264,-1.6877,-0.1507
1,685.6465,97.6298,-1.1551,0.9747,-0.9779,-0.8159,-1.574,-0.0058
1,684.5967,96.6082,-1.2223,0.853,-0.9423,-0.86,-2.1364,0.1106
1,682.77,95.5617,-1.2171,0.7247,-0.8669,-0.9179,-1.7172,0.3965
1,681.3851,94.6482,-1.2746,0.5648,-1.0449,-0.7878,-1.8523,0.1063
1,680.2309,93.3984,-1.3087,0.6601,-1.3117,-0.8669,-1.4406,0.2289
1,680.6524,92.2098,-1.3732,0.8417,-1.377,-0.7727,-1.3307,0.3879
1,679.1012,91.5844,-1.3958,0.5831,-1.3683,-0.7341,-1.5103,0.7608
1,678.1951,92.1227,-1.4775,0.8281,-1.3956,-0.6189,-1.2076,0.7569
1,677.5215,91.4133,-1.539,0.758,-1.588,-0.9146,-1.4199,0.8067
1,676.6452,90.5502,-1.4729,0.9247,-1.5704,-0.6701,-1.5083,1.0109
1,675.3329,89.4467,-1.5597,1.0651,-1.5272,-0.3136,-1.6459,1.0426
1,674.2585,89.6588,-1.5504,1.0742,-1.412,-0.316,-1.6561,1.382
1,674.9342,90.1424,-1.5489,1.1976,-1.3586,-0.3588,-1.8219,1.3861
1,675.2447,90.2543,-1.5368,1.0784,-1.0682,-0.4646,-1.6961,1.6189
1,675.2121,90.0452,-1.5473,1.1328,-1.2445,-0.367,-1.5843,1.7819
1,675.7535,90.7133,-1.5313,1.0756,-0.9862,-0.289,-1.6122,1.5458
1,675.319,90.8817,-1.5204,0.9562,-1.147,-0.3782,-1.2591,1.5092
1,674.8291,90.9716,-1.53,1.0348,-0.9001,-0.2538,-1.3574,1.3855
1,674.8767,90.7438,-1.5081,1.181,-0.9659,-0.2267,-1.2104,1.5825
3,675.764,92.3307,-1.5476,1.3729,-0.7466,-0.1809,-1.3325,1.4474
3,677.8441,95.3513,-1.4189,1.4253,-0.4635,0.0099,-1.6076,1.0472
3,679.7219,99.482,-1.2646,1.6971,-0.1807,0.2361,-1.8207,1.067
3,681.6372,102.8133,-1.1588,1.791,0.2547,0.3113,-1.8885,0.9396
3,682.7668,105.2353,-1.0512,1.8134,0.3752,0.2309,-1.9284,0.3438
3,684.498,107.8192,-0.9554,1.9089,0.5734,-0.031,-1.9458,0.3944
3,686.0521,110.6079,-0.8521,1.9256,0.6869,-0.2368,-1.8311,0.1458
3,687.1083,112.0095,-0.8047,1.9302,0.666,-0.0802,-1.3495,-0.013
3,689.0331,114.3971,-0.6036,1.8846,0.8303,-0.0614,-1.2731,-0.1725
3,689.4116,115.8687,-0.5221,1.8899,0.9976,-0.2152,-1.2154,-0.1748
3,691.4253,117.881,-0.4389,2.0532,1.0392,-0.2966,-1.2732,-0.7835
3,691.5374,119.0191,-0.3461,1.9033,0.9188,-0.0776,-1.2257,-0.8333
3,692.0447,121.3683,-0.3209,1.8676,0.9255,-0.2277,-1.5741,-0.8343
3,692.1341,123.4042,-0.3487,1.8202,0.8359,0.0973,-1.8188,-1.1376
3,691.5897,123.8953,-0.2418,1.9002,0.9822,-0.1016,-1.4042,-0.7135
3,690.9915,125.5478,-0.2469,2.0997,1.0495,-0.131,-1.4261,-1.1924
3,689.8019,127.0204,-0.1722,2.1578,0.8996,-0.394,-1.2338,-1.2265
3,689.2835,127.5818,-0.1761,2.1536,0.5309,-0.612,-1.4771,-1.6555
3,688.4805,128.8659,-0.2015,2.1803,0.2434,-0.4163,-1.6534,-1.4813
3,687.8513,130.3952,-0.1655,2.1495,-0.0929,-0.4589,-1.6622,-1.9065
3,687.4543,131.8716,-0.1256,1.9708,-0.116,-0.3199,-1.8555,-1.5997
3,685.3795,132.7391,-0.1287,1.8164,-0.2069,-0.0548,-1.9744,-1.8394
3,685.0085,133.1461,-0.0319,1.6596,-0.2199,0.1543,-1.859,-1.454
3,683.2807,134.3708,-0.0505,1.5211,-0.2348,0.0135,-1.8883,-1.5731
3,682.1242,134.8556,-0.0196,1.5161,-0.2177,0.0571,-1.6965,-1.2793
3,680.4744,135.1422,-0.0101,1.6576,0.1068,0.4395,-1.4743,-0.8911
3,677.6615,135.4186,0.0276,1.6727,0.4498,0.0733,-1.1326,-0.9576
3,675.3865,136.0141,0.1454,1.7045,0.5966,0.2176,-0.7749,-0.6196
3,672.6588,137.9948,0.1074,1.6323,0.7192,0.0379,-0.6925,-0.7727
3,670.716,139.7828,0.2116,1.4117,0.6379,0.2235,-0.6978,-0.8083
3,668.67,141.1717,0.2496,1.2957,0.7483,-0.0608,-0.1837,-0.7088
3,667.0986,141.9708,0.3585,1.24,1.0236,0.3461,-0.136,-0.5918
3,665.3039,143.1319,0.4055,1.3578,1.1846,0.4096,-0.2984,-0.6262
3,663.8898,144.9429,0.5658,1.2498,0.9463,0.7439,-0.1859,-0.512
3,662.8343,147.0213,0.5905,1.3345,1.1336,0.2772,-0.1029,-0.4658
3,661.6571,148.2486,0.5987,1.1999,0.9089,0.7449,-0.5513,-0.8095
3,661.7715,149.8171,0.6633,1.0292,0.7583,0.3984,0.02,-0.6174
3,661.139,149.8114,0.6879,0.928,0.7969,1.0181,-0.1192,-0.984
3,661.7256,150.2124,0.74,0.8697,1.216,0.3005,0.2906,-0.6191
3,661.5091,151.0265,0.7884,0.8202,1.2199,0.3139,-0.1525,-1.1399
3,660.8431,153.7432,0.7946,0.5575,1.0793,0.1031,-0.1184,-1.0959
3,661.7205,156.2463,0.8423,0.3164,1.077,0.4887,-0.4219,-1.3131
3,661.7095,159.38,0.9158,0.2897,1.2069,0.6566,-0.5658,-1.0132
3,663.561,163.9744,0.97,0.2251,1.2469,0.996,-0.6651,-1.3933
3,664.0938,168.6644,1.027,0.1652,1.4083,0.9389,-0.4382,-1.2513
3,663.6055,173.5605,1.1166,0.2007,1.6237,1.2264,-0.6241,-1.2375
3,663.8809,178.4611,1.2117,0.1671,1.7827,1.335,-0.3126,-1.4453
3,662.4171,183.8225,1.3421,0.213,1.7173,1.1833,-0.5298,-1.0872
3,662.4565,189.2217,1.4461,0.2114,1.6079,0.8683,-0.5819,-1.2299
3,660.771,195.4247,1.5406,0.1604,1.5323,1.2407,-0.5233,-1.3169
3,660.4834,201.5193,1.6007,0.0696,1.5675,0.9851,-0.2587,-1.4772
3,659.4384,206.9994,1.6217,-0.0941,1.2106,0.7165,-0.6022,-1.773
3,658.6301,212.2444,1.65,-0.3229,1.2052,0.217,-0.495,-1.6917
3,657.1291,218.5574,1.6064,-0.3467,0.901,0.0948,-0.7258,-1.5356
3,656.4267,223.3716,1.5996,-0.4842,0.7465,-0.3966,-0.4248,-1.318
3,655.4744,227.6584,1.6337,-0.4105,0.6183,-0.2915,-0.4609,-0.9219
3,654.4104,231.2847,1.6288,-0.2686,0.7332,-0.3866,0.2822,-0.7296
3,653.1954,233.5072,1.6569,0.063,0.622,0.1891,0.0896,-0.8351
3,652.1836,232.4963,1.6223,0.0677,0.5131,0.233,0.6246,-0.6541
3,651.2399,232.0334,1.628,0.1453,0.5084,0.4764,0.3454,-1.1011
3,651.8603,230.4961,1.6337,0.1135,0.2784,0.6335,0.8886,-0.916
3,651.8304,229.3464,1.6658,0.2264,0.2895,0.8856,0.7397,-0.7986
3,652.963,227.49,1.6478,0.3583,0.4415,0.8931,0.8048,-0.5916
3,653.1916,225.3259,1.7115,0.4177,0.4316,1.0747,0.7631,-0.8104
3,653.8033,223.4258,1.6719,0.4235,0.4218,1.0537,1.1907,-0.8621
3,653.8421,222.1232,1.6783,0.4701,0.3743,1.0261,1.0198,-1.2299
3,653.3396,221.0275,1.7142,0.5464,0.0532,1.0516,0.8303,-0.8901
3,653.3344,219.9772,1.7013,0.5834,0.0555,0.8417,0.9512,-0.4766
3,653.5318,218.7262,1.7038,0.6065,0.184,0.8477,1.1787,-0.546
3,652.1913,218.3522,1.7325,0.6645,0.1388,1.3103,1.0486,-0.0009
3,651.9079,217.2894,1.7252,0.7218,0.2551,1.4614,1.0827,-0.1236
3,652.0009,216.9044,1.8206,0.7298,0.1257,1.4787,1.1034,-0.0592
3,650.3965,215.3876,1.7532,0.8006,-0.0696,1.8286,0.7697,-0.0509
3,650.6402,214.0446,1.7732,0.912,-0.0064,1.789,0.571,-0.0882
3,651.198,213.7028,1.7569,0.8496,0.0427,1.5976,0.9503,0.0518
3,650.8991,213.2687,1.7714,1.0742,0.3082,1.2739,0.6226,0.3496
3,651.6061,212.9412,1.8302,0.876,0.3347,1.2621,1.0022,0.1984
3,652.1807,211.4206,1.8109,1.0045,0.6458,0.9652,1.0188,-0.1057
3,651.3112,212.6889,1.8533,0.9563,0.7988,1.392,0.7509,-0.1769
3,650.1864,211.8198,1.9145,0.9129,1.0498,1.1829,0.6443,-0.4735
3,648.9623,212.1633,1.9373,0.8245,1.4369,1.3042,0.1723,-0.3401
3,648.5146,212.7986,1.9891,0.8054,1.4835,0.7003,0.2789,-0.2608
3,647.7333,213.4954,1.9933,0.6419,1.396,0.7828,-0.0425,-0.4429
3,645.9506,214.8057,2.0057,0.4885,1.4419,0.5745,-0.1101,-0.5393
3,644.1032,215.9745,2.0653,0.3776,1.3225,0.8214,-0.6818,-0.6155
3,640.4992,218.2708,2.1222,0.401,1.5076,0.807,-0.6607,-0.8157
3,636.4962,221.6822,2.1444,0.2355,1.2961,1.0164,-0.9197,-0.7763
3,631.976,226.0976,2.1934,-0.049,1.1945,0.9902,-1.0219,-0.6638
3,627.1931,232.6032,2.2065,-0.1057,0.919,1.3429,-1.2542,-0.6697
3,621.9212,239.8585,2.253,-0.4182,0.9124,0.6533,-1.0008,-0.9687
3,614.6382,247.2744,2.297,-0.6353,0.7611,0.8819,-1.4798,-0.8704
3,608.6679,254.5167,2.3103,-0.731,0.5202,0.7041,-1.264,-0.8376
3,600.9477,261.6976,2.2926,-0.6736,0.3458,0.782,-1.2365,-0.7665
3,593.6314,268.0814,2.2678,-0.5689,0.4531,0.4273,-0.8104,-0.7262
3,586.735,272.8504,2.3189,-0.4896,0.5751,0.6173,-0.8706,-0.8119
3,581.7841,277.7106,2.2778,-0.3584,0.7345,0.1403,-0.6183,-0.7771
3,576.3391,282.1586,2.2516,-0.5342,0.9002,0.1182,-0.16,-0.9867
3,570.2584,287.5774,2.252,-0.6638,0.7255,-0.0469,-0.0509,-0.7426
5,564.998,293.635,2.2406,-0.7093,0.4989,-0.0641,-0.2401,-0.7456
5,559.2658,300.3269,2.2808,-0.668,0.3056,-0.1091,-0.2508,-0.7557
5,553.8953,306.9921,2.2914,-0.6574,0.067,-0.1017,-0.27,-0.6435
5,548.8996,312.5114,2.3696,-0.6225,0.186,-0.2135,-0.3466,-0.4667
5,542.4262,320.1842,2.3146,-0.6069,0.404,-0.0907,-0.331,-0.3242
5,537.1561,324.7414,2.2699,-0.6835,0.5551,-0.0975,-0.2687,-0.3658
5,531.3181,331.0151,2.2358,-0.6276,0.7983,-0.1759,-0.4759,-0.2243
5,524.8857,337.4593,2.2215,-0.7607,0.7695,-0.1058,-0.4874,-0.4074
5,519.1742,344.2558,2.228,-0.8265,0.3033,-0.1344,-0.5948,-0.4215
5,514.1282,350.8988,2.199,-0.7823,0.4942,-0.2451,-0.7002,-0.3791
5,509.283,357.4055,2.2112,-0.9021,0.6377,-0.2879,-0.357,-0.2556
5,504.2337,364.0823,2.2436,-0.9272,0.6923,-0.3895,-0.562,-0.1804
5,499.141,370.1733,2.1971,-0.9527,0.6252,-0.4959,-0.7123,-0.4965
5,495.6923,375.5021,2.1655,-0.8383,0.6908,-0.3681,-0.3596,-0.3366
5,492.2363,380.5305,2.1195,-0.6448,0.5162,-0.4837,-0.3135,-0.3848
5,489.251,385.4665,2.1093,-0.4724,0.4321,-0.6032,-0.4237,-0.2474
5,486.2273,389.8268,2.0738,-0.4697,0.5581,-0.4904,-0.3223,-0.0555
5,481.6935,393.7329,2.0829,-0.3146,0.8291,-0.422,-0.4455,-0.0098
5,478.9068,399.3036,2.127,-0.1729,0.7198,-0.1258,0.0092,-0.3099
5,474.7922,403.6893,2.1746,-0.2229,0.9811,-0.0297,0.1141,-0.066
5,471.0979,408.5243,2.2204,-0.2139,0.8807,-0.3641,-0.4002,-0.4402
5,466.846,412.5372,2.2324,-0.3866,0.9121,-0.6035,-0.3281,-0.472
5,461.7407,418.4806,2.2805,-0.6486,0.7389,-0.5477,-0.0683,-0.4826
5,455.8602,423.6735,2.2302,-0.6196,0.7397,-0.5332,-0.0822,-0.4678
5,449.4005,428.3336,2.181,-0.6936,0.8362,-0.4833,-0.1488,-0.3113
5,444.2725,433.2952,2.1795,-0.7444,0.6851,-0.6266,-0.1422,-0.4009
