group,name,ID,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,frequency,duration
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,7,-1.343672454,1.728987578,-3.139786622,3.139653506,1.554560372,27.68034313,-2.330140318,312.131401,131.4685195,86.41276864,7.802600244,406.2646153,0.012269939,1.28
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,8,1.351180198,1.02365939,-0.237870434,3.021583843,1.569793964,1.281225331,-0.045410457,4.6228022,180.8514807,154.6880884,5.627654882,538.9391914,0.006134969,2.12
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,9,1.118213381,1.021839814,-0.20507124,2.971673639,-2.205209671,1.191271314,-4.222397181,0.045125233,148.8631479,126.7404063,22.11492613,546.0883987,0.012269939,0.82
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,12,-0.133438494,1.686463421,-3.140457815,3.141308088,0.18534395,23.34640026,-313.6917079,313.4482071,131.0031269,95.10231712,3.544246022,518.4159408,0.042944785,3.088571429
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,14,0.01375502,2.566600799,-3.131437093,3.134221787,1.834493496,44.26665191,-313.5233078,313.2717329,257.6589195,129.4130375,21.23363282,524.5603326,0.012269939,1.51
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,15,1.060655758,1.284712982,-1.584226296,1.950540359,-0.148689728,0.532429414,-2.071379899,0.970297882,41.23978741,27.34209719,0.343095502,160.7200228,0.012269939,2.89
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,16,1.952422709,0.255298221,1.409109198,2.198485429,-0.858129865,1.097173587,-2.525729626,0.808773494,80.09419421,40.46174797,18.14379591,158.132433,0.012269939,0.32
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,17,0.048263486,2.119940592,-3.068056551,3.105496459,-0.251660893,22.87113494,-311.376441,5.096375961,111.3977459,75.27708237,6.714435205,348.7282919,0.012269939,1.88
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,20,-0.027589812,1.769717901,-3.092279847,3.113791766,-0.176827987,12.69329174,-4.584808422,310.8190442,78.97722949,68.04682752,1.188815023,457.7351977,0.061349693,1.22
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,23,1.460133728,0.460489678,0.952286302,2.420796872,-0.003785682,0.783700203,-1.527748274,2.114123602,82.30435195,73.52653491,1.909701955,376.7070093,0.006134969,5.7
control,pre-induction-NOR-crop_fixed_Trial 12  - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,0,0.269270367,2.108782739,-3.141555,3.139538628,0.056785716,22.61952201,-314.0368009,313.9727878,82.23431528,86.43338673,0.036709958,583.6586625,0.216931217,1.963414634
control,pre-induction-NOR-crop_fixed_Trial 12  - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,1,1.747959602,1.568036947,-3.127202782,3.134622925,0.001303492,0.208872102,-1.83429986,1.653266257,33.76341433,18.03806453,0,128.7914921,0.211640212,2.5635
control,pre-induction-NOR-crop_fixed_Trial 12  - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,2,1.376385115,1.159522708,-2.263045227,2.372972128,0.278849386,0.852617959,-2.189465744,2.844488728,180.2455961,101.9316976,6.451729754,479.6440309,0.026455026,1.092
control,pre-induction-NOR-crop_fixed_Trial 12  - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,3,0.101476447,1.948484809,-3.112809284,3.088657928,0.385771815,17.11124991,-311.5112591,311.228286,77.64751492,64.76294268,0.419829004,472.4220346,0.063492063,1.111666667
control,pre-induction-NOR-crop_fixed_Trial 12  - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,4,-0.887230338,1.556006927,-3.103030019,3.139162348,-0.250552476,11.43673448,-3.285077681,312.1237655,199.8005054,108.2050471,5.20669046,523.4088209,0.052910053,1.506
