group,name,ID,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,frequency,duration
control,pre-induction-NOR-crop_fixed_Trial 10 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,102,13,-0.041814063,1.459032292,-1.727991397,3.025995644,-0.496461957,1.017844789,-5.129350609,1.421921824,178.4917096,111.6929241,9.825860887,728.1321561,0.03,1.693333333
control,pre-induction-NOR-crop_fixed_Trial 10 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,102,14,1.083314073,1.668216432,-2.101112164,2.705152809,0.416960823,1.564008305,-3.879333878,3.803543614,160.7279292,122.2108586,7.531529428,545.6249792,0.015,1.94
control,pre-induction-NOR-crop_fixed_Trial 10 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,102,15,0.393598155,0.377776023,-0.172196916,1.176912327,1.710657949,0.614735833,0.68640785,2.876173769,70.52348913,32.94881502,5.128982551,140.0381714,0.005,0.74
control,pre-induction-NOR-crop_fixed_Trial 10 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,102,16,-1.003525137,1.064994741,-2.874295468,0.859030643,-1.24258295,1.212494943,-4.910606319,4.349371785,79.82469266,53.30352728,5.869627262,313.4523835,0.02,1.41
control,pre-induction-NOR-crop_fixed_Trial 10 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,102,18,0.021179263,1.733885214,-2.869975919,1.496420224,0.119814174,0.85273197,-1.835186049,2.982579551,56.73756333,33.76869889,5.464607377,180.6151874,0.015,0.666666667
control,pre-induction-NOR-crop_fixed_Trial 10 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,102,19,0.592262265,0.289055233,0.195532667,1.512746718,-0.753896777,1.111705864,-3.639462934,2.436422767,247.8345363,100.7047026,15.4199307,459.7656102,0.01,1.34
control,pre-induction-NOR-crop_fixed_Trial 10 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,102,20,-0.341548758,0.590980642,-1.286928272,0.940625901,-0.955105519,4.953872851,-11.733589,8.844443331,385.5540408,221.0169294,13.1858229,668.8153381,0.01,0.38
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,0,0.857273808,1.692933216,-3.129913813,3.141253736,-0.254548103,14.59552785,-313.6982314,312.9179557,84.77892705,80.78212494,1.75380959,585.5921647,0.113636364,1.841
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,1,0.61918344,1.724613777,-3.140441697,3.137926996,0.086975688,16.39421601,-313.838111,313.4932303,75.8568242,78.1967984,0.753820556,545.0956102,0.232954545,2.13902439
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,2,0.510949761,2.008794052,-3.141209106,3.140563147,0.111870056,10.2816738,-313.6182864,313.9132172,33.73937158,20.13007926,1.222653657,357.1517117,0.210227273,1.511891892
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,3,-0.549745354,1.704985395,-3.117280458,3.0827263,-0.202292578,18.42844127,-4.542612471,312.4863889,208.955152,130.7911812,3.029954131,509.4806552,0.039772727,0.831428571
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,4,-0.618446464,1.841494932,-3.126992558,3.093864981,-0.715273279,23.22702003,-311.585589,5.416016416,192.7282259,108.6736574,12.51354551,452.8183296,0.039772727,1.037142857
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,5,-0.259740729,1.259907575,-3.121445635,3.138128956,0.247171959,13.71765489,-2.581671544,312.1482482,133.4009761,100.5602833,3.698256603,527.321134,0.028409091,2.088
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,6,-0.178323919,1.81999772,-3.139013874,3.130871183,-0.191518345,20.22321371,-312.3349371,5.503428196,102.9106711,86.38331123,2.443356804,461.7587322,0.068181818,1.588333333
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,7,0.04366976,1.802143546,-3.136174192,3.008534834,-0.995191575,1.192488055,-5.204347437,0.820137236,175.3575267,122.7129444,9.22186569,605.416173,0.0625,1.485454545
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,8,-0.226737018,0.187587356,-0.45226781,0.374806796,-0.57237058,0.752241629,-2.416168745,0.412392083,321.287526,143.9013044,7.432817433,554.5742333,0.005681818,1.5
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,10,0.329622026,2.894447326,-3.137748127,3.131202092,0.215753641,37.84407988,-313.2155623,313.4725484,175.4721231,97.56498374,2.618494532,544.7936544,0.017045455,1.833333333
