group,name,ID,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,frequency,duration
control,3CT_trial_11,98,34,-2.33555524,0.034260098,-2.376893011,-2.307383579,1.504378423,0.128598945,1.352322665,1.645228926,308.2654554,66.38560333,237.3226669,396.7356843,0.002314815,0.08
control,3CT_trial_11,98,35,1.026411129,0.439041657,-0.356416458,1.673438016,-0.233810714,0.739353145,-2.305699289,2.119838403,46.49098621,25.31419118,7.508789928,149.9830984,0.011574074,0.476
control,3CT_trial_11,98,36,-0.498204886,0.771275268,-3.068723465,0.329802341,2.404493304,16.98891373,-7.880750914,103.9854912,102.1342187,62.21070703,8.887830101,224.8224512,0.009259259,0.205
control,3CT_trial_11,98,37,0.222729857,0.862079716,-1.145504684,0.979168422,-0.062917103,1.297077069,-2.258194789,2.797748659,66.07917659,39.06396199,10.23010138,164.3126872,0.00462963,0.41
control,3CT_trial_11,98,38,2.659970262,0.105721464,2.300544682,2.727443883,0.697163251,1.348117027,-0.474049162,3.865049858,165.7274463,89.34837932,53.68073035,346.2926154,0.002314815,0.6
control,3CT_trial_12,98,0,0.642982462,0.758604832,-1.214130371,2.780870804,-0.040510992,0.798782773,-3.159695142,3.714929268,55.92621224,40.81064193,0.537641369,397.7971085,0.169642857,1.141052632
control,3CT_trial_12,98,1,0.479948064,1.188393415,-2.684734763,2.712199667,-0.014542131,0.240501904,-2.433585666,2.269160265,35.3636013,19.04841522,0.195847327,131.3926722,0.196428571,1.464545455
control,3CT_trial_12,98,2,0.17885442,1.241915721,-1.963024971,2.587290382,-0.026749936,1.293125402,-3.494782531,4.962401235,258.9073019,138.3136422,17.96432524,607.9934833,0.029761905,0.402
control,3CT_trial_12,98,3,-0.55891195,1.7780854,-2.908772988,1.785112137,0.346864002,2.053311241,-3.431729536,3.066051967,329.1900539,163.8419148,99.2122539,666.4050624,0.014880952,0.124
control,3CT_trial_12,98,4,0.854280191,1.465284766,-3.139038988,3.138167926,0.046727451,17.33058842,-313.8435367,312.0765768,88.01108938,65.43408296,3.208745793,422.6241148,0.050595238,0.772941176
control,3CT_trial_12,98,5,0.465895638,1.234466206,-2.673067476,2.537920465,-1.288445318,1.236872725,-4.100052925,2.19116069,147.5509221,104.1071721,4.953684925,474.6739699,0.044642857,0.577333333
control,3CT_trial_12,98,6,0.656201539,1.184869828,-2.608848514,2.780870804,1.6919047,1.131633541,-1.422548911,4.04247888,142.9298072,102.966647,1.989887784,477.4103206,0.050595238,0.467058824
control,3CT_trial_12,98,7,1.173441633,1.174176596,-2.13964719,2.575511264,0.118281633,1.052082904,-3.333574195,2.799942013,93.89115751,60.19909836,7.574266692,359.0333977,0.020833333,1.337142857
control,3CT_trial_12,98,8,-0.222312472,1.845116553,-3.023234844,2.014864488,-0.757815357,1.485126152,-3.716234736,3.375669651,281.0138117,177.1835732,16.07774675,835.8571233,0.023809524,0.64
control,3CT_trial_12,98,9,0.5315872,1.894081583,-3.126806852,3.075229636,0.286839402,21.11962888,-3.784543649,311.6924232,204.2629994,127.9494581,9.753477651,566.545929,0.020833333,0.628571429
control,3CT_trial_12,98,10,0.923045562,1.886744473,-3.087784999,3.104372909,-0.916952139,27.06458719,-311.6389563,3.528996029,222.7165717,159.5360571,22.85471898,612.2847058,0.014880952,0.536
control,3CT_trial_12,98,11,0.77677081,1.644395503,-3.136219924,3.115371951,1.036687215,16.40988356,-2.830626257,313.6519284,116.4725554,104.0179341,4.201432044,466.73529,0.014880952,1.468
control,3CT_trial_12,98,12,-0.741857809,1.527824055,-2.831463151,1.110101069,0.37781695,0.841212344,-0.646946262,3.001189679,124.4606047,83.12097241,23.81540312,383.2371428,0.011904762,0.295
control,3CT_trial_12,98,13,1.705195122,0.079059972,1.57611507,1.897170344,-0.362921944,3.653533312,-5.041088892,4.309138865,530.275526,77.53754428,361.0801199,604.2546754,0.005952381,0.1
control,3CT_trial_12,98,14,0.148528637,1.847952942,-2.114671947,1.901389702,0.830416151,1.253281571,-2.828757052,2.812292482,416.4371623,120.7474896,233.8604935,641.0047202,0.017857143,0.073333333
control,3CT_trial_12,98,15,0.126282688,1.566349965,-3.140064598,3.137428476,0.72634309,22.32843467,-313.3623915,313.5738755,143.3600938,92.2302795,0,479.0593975,0.035714286,0.661666667
control,3CT_trial_12,98,16,0.345343756,1.727114755,-3.063873383,3.052157223,2.056303483,39.4153121,-26.77794965,311.9336681,46.94280547,27.66688477,2.890853038,138.873716,0.011904762,0.335
control,3CT_trial_12,98,17,0.770485476,1.007293597,-1.698573111,2.152259229,-0.373423939,1.749152158,-3.272354326,3.526119771,132.0537989,62.61704452,15.28580326,267.1732212,0.023809524,0.12
control,3CT_trial_12,98,18,-1.165549727,1.13064554,-2.1751866,1.450147041,-0.135992274,1.896590448,-2.078702884,4.66637463,150.1062374,94.01276902,4.666271625,352.4283974,0.005952381,0.57
control,3CT_trial_12,98,19,-1.207793724,1.69016855,-2.42969225,2.537418001,-1.779596147,1.108942784,-5.018128745,0.279753155,190.7037565,135.4228039,30.24531663,579.0069621,0.008928571,0.313333333
control,3CT_trial_12,98,20,-0.450372169,1.030523341,-2.204000096,0.759325337,0.630801017,1.479563215,-3.53426493,3.112267904,201.5358726,73.81449341,24.42951082,323.882734,0.005952381,0.61
control,3CT_trial_12,98,21,1.377174285,0.349820863,0.623728247,1.787084484,3.772318669,1.269384165,1.345481069,5.979796949,322.541758,125.0703664,123.0224724,519.9751107,0.005952381,0.2
control,3CT_trial_12,98,22,0.936640257,1.227489575,-2.218527074,2.47878947,-1.129905913,1.422940709,-6.329411721,0.663592584,64.36521728,36.06729684,9.218626904,212.435741,0.014880952,0.692
control,3CT_trial_12,98,23,0.844184059,0.633806582,-0.495193577,2.183316814,-0.721593926,1.366562248,-4.199210435,1.464273062,96.71637771,67.87322916,4.462669789,271.2059042,0.014880952,0.324
control,3CT_trial_12,98,24,-0.032006688,1.88849558,-1.676017262,2.90040268,-11.48405061,26.65793228,-78.81593457,2.304481351,276.2685616,201.969672,29.87458259,523.2222321,0.011904762,0.045
control,3CT_trial_12,98,25,-2.044427153,0.625274918,-3.03435148,-0.306683437,1.297448279,7.141494451,-2.923025155,43.4907255,86.42636818,59.17930393,5.835287276,279.0519445,0.005952381,0.67
control,3CT_trial_12,98,26,0.17301123,0.233433887,-0.165087828,0.5143533,0.043940826,1.158916556,-1.278468946,1.38094686,92.92862005,43.17876421,21.57384877,157.8575522,0.005952381,0.25
control,3CT_trial_12,98,27,-0.635488581,1.024684357,-2.914025523,0.148271459,-8.35587439,20.83135905,-43.18601078,23.10258181,67.07505075,33.98245566,38.37806514,130.4314869,0.008928571,0.046666667
control,3CT_trial_12,98,29,-0.149940164,0.84608668,-2.16126953,1.047469882,-0.146195572,1.047243348,-3.525454312,2.135277693,64.39588796,40.87609242,2.86986572,230.9639156,0.020833333,0.431428571
control,3CT_trial_12,98,30,-0.31650124,0.495105302,-0.928406227,0.755973927,-0.423594115,2.414146784,-5.686299477,3.282056442,82.84587564,42.36469087,8.506135273,194.1019862,0.005952381,0.62
control,3CT_trial_12,98,31,0.183855368,0.360246906,-0.186083667,1.319328631,0.027448498,0.458323207,-0.925310773,1.359935359,64.67213697,40.40872521,3.911473154,214.1970114,0.026785714,0.562222222
control,3CT_trial_12,98,33,0.560040142,2.035189538,-2.081019424,2.328667804,-2.062688343,1.903953577,-4.7702893,0.185956088,244.5644508,40.9752834,168.1234337,300.2662322,0.005952381,0.14
control,3CT_trial_12,98,35,0.643278136,0.435752067,-0.275321286,1.326743763,-0.180363564,0.610009965,-3.064558881,1.416541327,50.86907783,29.32373238,3.25022357,179.7578535,0.020833333,1.082857143
control,3CT_trial_12,98,38,2.63389914,0.221122434,2.038073999,2.802460705,0.917652351,2.699551877,-4.328892961,4.469678021,247.9717545,123.8321451,42.07722757,417.5078938,0.00297619,0.5
